Tú,Donde Estan Los Ladrones,Shakira,1998,214.12526,676,139.94999999999999
Country Preacher,North // South,Jimmy Johnson,0,287.32035999999999,1160,98.929000000000002
Chant For Eschaton 2000,Satanica,Behemoth,1999,321.48853000000003,763,156.261
Deliverance,Dressed Up As Life,Sick Puppies,2006,190.9024,526,91.144999999999996
Better Be Good,The Real Kids,The Real Kids,1976,252.26403999999999,1121,162.77099999999999
Good Question  (LP Version),Rit_ Vol. 1,Lee Ritenour,0,223.45097999999999,700,148.87899999999999
Bing,MAD HATTER,The Jason Bonham Band,1992,290.19382999999999,871,196.01300000000001
Morning,Morning Cup Of Jazz,Poncho Sanchez / Dianne Reeves,1999,355.05587000000003,1609,215.46100000000001
Walk in the Park,Soweto Jumpoff,Audio Pyper,0,405.52444000000003,2075,124.996
Only If You Live There,Talkin' Stick,Oliver Lake Quintet,0,419.76118000000002,1316,131.61099999999999
Waterfall (Spirit Of The Rainforest Album Version),Spirit Of The Rainforest,David Arkenstone,0,363.41505999999998,1343,106.998
Operation Love,Heartbreak Boulevard,Mark Ashley,0,190.77179000000001,1029,99.995999999999995
Stereophonic Presentation - Kokoro_ Pt. 5,Process And Passion,Roger Reynolds,0,313.91302000000002,764,48.606999999999999
Dumy Moi-Zamicy Dal Nie...,Put Neprojdennyj,Alkonost,0,542.87627999999995,1769,109.953
Need Not,They'll All Believe_ There's Nothing Wrong With My Heart,A Ghost Devotion,0,305.34485000000001,997,137.97300000000001
A Galicia Vente Xa,Zume De Tierra,Xose Manuel Budiño,0,365.47872999999998,1379,119.83499999999999
Always,RyanDan,RyanDan,2007,235.12771000000001,678,111.518
Track 04,Untitled,Pelt,0,225.98484999999999,544,107.36799999999999
No Mercy Remix (Cade Money Remix),House of Stone,The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,2007,239.33341999999999,1172,179.91200000000001
Bad Creation,Vivianism,Vivian,2007,227.76118,588,90.992999999999995
A Whiter Shade Of Pale,Medusa,Annie Lennox,1995,316.76035999999999,1029,145.99000000000001
All Of This,blink-182,Blink-182,2003,280.00608,883,117.574
Chanson sous la pluie,Mes premiers vinyls,Michèle Bernard,2002,192.67873,670,114.495
Like a Bird Pulling Up At a Worm,A Loaf Of Bread_ A Container Of Milk And A Stick Of Butter,We Show Up On Radar,0,194.71628000000001,575,80.028999999999996
Buried Alive In The Blues,Live At The Old Waldorf,Michael Bloomfield,0,295.91464999999999,1149,106.53400000000001
I Can't Help,One Way,Cocoa Tea,0,237.89669000000001,1019,163.66399999999999
East,East,The Rongetz Foundation,0,390.37342000000001,1294,119.992
Ring The Alarm,The Beyonce Experience Live Audio,Beyoncé,2006,161.38404,427,113.992
Wanna Hurt Mase? (Album Version),Harlem World *Cancelled*,Mase,0,263.18322000000001,1212,92.028000000000006
Seek 300,Don't Be Afraid,Information Society,1997,288.62648999999999,1068,150.05500000000001
Thank You Mr. Poobah ( Remastered 97' Version ),An Anthology: The Elektra Years,The Paul Butterfield Blues Band,0,246.12526,1095,158.12
Going Home (Acoustic),English Tale,Catherine Howe,0,203.44118,643,164.886
Alte Pizza,Perlen...,Der Plan,1988,153.59954999999999,569,119.31699999999999
Everything Has Changed,The Horrible Plans Of Flex Busterman,Patric C,0,286.43220000000002,1319,198.13800000000001
Goin' Upstairs (Little Freddie King),Messin' Around tha House,Little Freddie King,0,312.63301999999999,1261,128.745
Fast-Track,Pyramid Song,Radiohead,2001,197.45913999999999,890,103.476
The Chosen Legacy,In Sorte Diaboli,Dimmu Borgir,2007,259.02974999999998,699,150.06399999999999
Show Of Love,Magic,Jimmy Riley,0,233.71709999999999,894,162.13900000000001
Song From Moulin Rouge,16 Most Requested Songs Of The 1950s. Volume Two,Percy Faith & His Orchestra,0,195.02975000000001,425,91.765000000000001
Drifting,Chillout Lounge,David Arkenstone,2009,272.74403999999998,1305,160.02799999999999
The Ghost At #1,Best!,Jellyfish,2006,216.60688999999999,724,169.875
Blues 666,Uno,Fuzz,0,238.36689000000001,700,153.97800000000001
Amidar (CCCP Mix),Amidar,Rui Da Silva,0,444.9171,2461,65.004999999999995
Donde Estas Corazon,The Remixes,Shakira,1997,399.98649,1979,121.589
Down A Notch,Freedom Of Expression,Faking David,0,169.56036,770,98.259
Balada De La Mariposa,Canciones Para Grandes,María Elena Walsh,0,148.89751000000001,524,103.623
Unutmam,Bassturk,BassTurk,2008,259.05587000000003,893,90.626999999999995
You Were Only Fooling,Who's Sorry Now?...The Early Years 1955-58,Connie Francis,0,135.86240000000001,391,121.99299999999999
Hope  (Edited Album Version),Kamikaze,Twista Featuring Cee-Lo,2004,272.50893000000002,1302,106.967
Lonesome To The Bone,Wanted Man: The Johnny Cash Collection,Johnny Cash,1974,162.29831999999999,603,170.995
Soul Music (ReMastered),Future Shock,Curtis Mayfield,2006,237.60934,899,83.902000000000001
The Avenue (Zack W. Remix),Yes! 2-Disc Set,K-OS,0,282.43545999999998,845,102.91
I've Come This Far by Faith,Gospel,The Mighty Clouds Of Joy,0,141.58322000000001,445,95.983999999999995
Bruttosozialprodukt,Deutsche Hits CD1,Geier Sturzflug,1982,186.51383000000001,877,165.97900000000001
Turu wilakuy,Entre tanto canto...,Alturas,0,293.90321999999998,742,78.010000000000005
The Tube,Shogun Assassins EP Vol. 3,Spectra Soul,2008,303.51627999999999,1462,85.006
Si Xin De Li You,Unlimited,F.I.R.,0,248.03219999999999,724,101.471
Grønn Dame_ Rød Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein),Black Debbath Hyller Kvinnen!,Black Debbath,0,268.61669000000001,771,85.067999999999998
I'm Running Out Of Love,Just Because I'm A Woman,Dolly Parton,2008,125.33506,421,100.06
The House Is Rockin',In Step,Stevie Ray Vaughan And Double Trouble,1994,168.30649,685,170.21700000000001
Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress,Our Scottish Heritage,The Glencastle Sound,0,3.5522,9,110.76000000000001
The Room,Boomerang,Bruce Carroll,0,278.41260999999997,1112,90.093999999999994
Magic Carpet Ride - Original,Glen Ricks' Rock My Boat,Glen Ricks,0,167.49669,806,86.998999999999995
Can't Take My Eyes Off You,Dead Star / In Your World,Muse,0,211.12118000000001,601,126.72499999999999
Mo Jing,COCO 1994-2008 Best Collection,CoCo Lee,0,269.53098,1063,100.03400000000001
Love,The Legend Of Floyd Jones,YZ,0,287.37261000000001,1255,43.991
Crystal Clear,Introspective,Brainchoke,0,87.144040000000004,260,137.06999999999999
China Doll,UK - 1955 - September,Slim Whitman,2002,170.81424000000001,473,107.584
Dancing Drums,Dancing Drums,Badmarsh & Shri,1997,497.13587000000001,2705,96.028000000000006
Show Fifteen with Bernard Sampson & Robert Sewell,Best Of The Radio Shows,Groucho Marx,0,321.20118000000002,1305,131.12799999999999
Colour My XTC,One Night In Madrid,Jeff Scott Soto,0,298.05669,891,180.97399999999999
The Other Side,Lovebites,Super700,2009,47.281179999999999,202,64.100999999999999
Yo Odeconer,Kinavana,Kékélé,2006,309.49831999999998,1288,115.072
Voici Les Clés,La Ballade Des Gens Heureux,Gerard Lenorman,1999,227.39546000000001,781,121.83199999999999
Kassoule,Rochereau_ Sam Mangwana & l'African Fiesta National,Tabu Ley Rochereau,0,173.19138000000001,676,100.009
Aziatic (Outro),Aziatic,AZ,2002,60.211790000000001,203,87.599000000000004
Inoculated City,London Calling / Combat Rock,The Clash,1982,130.63791000000001,504,87.656999999999996
Make This Love Last,Wendy Moten,Wendy Moten,1992,230.37342000000001,948,109.001
Problem Inna the System,Reggae Salute,Black History,2001,251.40199999999999,1282,127.27
Le complexe de Sisyphe,La fin de l'éternité,Melatonin,0,233.11627999999999,757,127.989
Honor The Lord (He Holds The Keys Album Version),He Holds the Keys,Steve Green,0,147.40853000000001,461,168.34
The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),Ummagumma,Pink Floyd,0,60.133420000000001,184,65.609999999999999
Babylon,The Cold Earth Slept Below,Judas Iscariot,1995,393.89994999999999,1124,135.38999999999999
Dicen Por Ahi,Cosas Del Amor,Enrique Iglesias,1998,229.06729999999999,755,101.43000000000001
Enclosed_ One Broken Heart,Country Lovers_ Vol. 2,Eddy Arnold,0,156.21179000000001,389,42.085999999999999
Jalousie,Les Increvable N2,André Verchuren,0,194.82077000000001,595,123.249
Turn Me On,Black & White Vol. 2: Reggae Classics,Johnny Osbourne,0,271.54239999999999,1094,91.775000000000006
Du Verstehst Mich Nicht,40 Frauen / Im September,Andreas Dorau,2005,267.36281000000002,1189,118.97499999999999
100% Dundee,The Roots,The Roots,0,270.31464999999997,1250,183.48599999999999
Breezin' Along With the Breeze,Classic Years of The Merry Macs,The Merry Macs,0,182.9873,531,79.820999999999998
Future Traffic Song,Xtreme Control EP,Ashtrax,2002,278.36036000000001,1323,123.01300000000001
I Don't Give a F**k,Southern Slang,D.O.W.N.,0,239.72525999999999,1093,129.98599999999999
Mango Del Monte,A Man And His Music  - El Inolvidable,Tito Rodriguez,2001,176.5873,630,103.166
The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix),Attack - The Remixes Part 1,SNAP!,0,385.35791,1910,150.03700000000001
Feel Better,Imperial Hearts,California Oranges,0,330.18729999999999,945,176.02000000000001
Den Me Agapas,Music Guide - Athens,Anna Vissi,0,296.30649,1157,166.89099999999999
Compromise,Dissimulate,The Berzerker,2002,163.81342000000001,435,227.25
The Queen's Treatment,Never Been Better,Ada Jane,0,288.80934000000002,674,61.198
Tomara (I Wish),Encounter,Flora Purim,1994,242.83383000000001,501,75.296999999999997
Get Moose and Squirrel,Unsettled Scores,Virgil Moorefield,1995,155.87219999999999,418,45.130000000000003
Slab Ridaz (feat. Lucky Luciano & Filero),Frozen Dreams,Ice_ Lucky Luciano_ Filero,0,239.93423999999999,923,163.006
Outskirts Of Life,Carnival Of Excess : Limited Edition - Original Mixes,GG Allin,0,198.84362999999999,779,99.572000000000003
A Broken Heart,Early Works,Dallas Holm,0,273.00526000000002,890,93.552999999999997
Styles P Speaks (Interlude),The Art of War Volume 4,Styles P,0,57.573419999999999,252,105.532
Certified Gangstas (featuring Jim Jones Camron & Bezell),Westside Story Remix feat. Snoop Dogg & 50 Cent,The Game feat. Jim Jones Camron & Bezell,0,210.23302000000001,961,69.555000000000007
Sanctify Yourself (Extended Remix),Themes - Volume 3,Simple Minds,0,435.38240000000002,1458,128.607
Hollow Eyes (Beat The System Album Version),Petraphonics,Petra,0,242.62485000000001,742,105.498
When A Man Loves A Woman,Alex Loves...,Alexander O'Neal,2008,183.11790999999999,637,95.924000000000007
Party Favours,Preset 001 / Reset 001,Bionikworld,0,413.23057,2407,126.089
Sous les chataigniers,Les Fiances D'Auvergne,Jean Segurel,0,144.97914,681,214.32400000000001
124,Modus Operandi,Photek,1997,421.19790999999998,1712,161.77199999999999
Gemini,Big Moving Parts,Ashes to Ashes,0,247.84934000000001,838,84.001000000000005
Plans (Cover Version - Original by Grizzly Bear),Friend EP,Band Of Horses,0,205.24363,578,111.96299999999999
Find us Faithful,Praise Keeper,Bill Murk,0,298.99709999999999,819,126.884
Are You Putting Me On The Shelf,Twirl Records Story Volume 10,Don & Juan,1995,136.04526000000001,481,141.46899999999999
Hunter And The Hunted (Live),Silver Box,Simple Minds,1983,352.44362999999998,1364,106.136
Happy Beat,The Latin Sounds of Edmundo Ros,Edmundo Ros,0,134.1122,599,191.863
Per Colpa Tua,Sulla Mia Pelle Special Edition,Noemi,2010,226.37669,767,144.05199999999999
Hur hur murmioon,20 Suosikkia  / Se jokin sinulla on,Frederik,0,179.38239999999999,720,103.063
100%,Kingston Hot,Cocoa Tea,1992,228.96280999999999,1050,115.86199999999999
Down In The Hole,New Moon Shine,James Taylor,0,315.16689000000002,939,100.075
La Llamada,All My Hits - Todos Mis Exitos,Selena,0,192.62648999999999,726,90.102999999999994
Dream Of Ice,Serenity,Dave Eggar,1998,224.73097999999999,410,117.298
REALIZATION: REMORSE,Misfortunes,This Is Hell,2008,106.39628,218,83.334999999999994
Visitor,The Ones You Love,Donna The Buffalo,0,251.42812000000001,1158,172.07599999999999
Soul Simplicity,Leave The Story Untold,Soulwax,1996,274.78158999999999,733,96.019999999999996
Put It Off Until Tomorrow,I'm No Angel,Mae West,2006,150.49098000000001,546,101.276
Groundhog Day f/Cee-Lo Green & DJ Craze,Mayday,Mayday,0,233.84771000000001,1111,178.71899999999999
Livin' On The Edge,A Little South Of Sanity,Aerosmith,1993,324.07465000000002,835,101.66
Come Around (Acoustic),Before The Amplifiers...Live Acoustic,Sister Hazel,0,283.48036000000002,1094,195.63300000000001
El Sabor lo Pongo Yo,Las Cosas de Antes,David Andreu,0,250.56608,1218,222.02000000000001
Mary Had A Little Boy (Maestro Mix),Attack - The Remixes Part 1,SNAP!,1996,327.78404,1622,121.102
Onni,Cha cha cha,Irwin Goodman,1978,231.47057000000001,909,151.00399999999999
1000 Good Intentions,The Unraveling,Rise Against,2001,187.66322,567,155.411
Jaan - Interlude,The Project,Rishi Rich,2006,45.45261,200,95.984999999999999
Zanzibar,Deal With The Devil,Lizzy Borden,2000,386.66404,1089,186.07499999999999
All The Things You Are,Solos And Duets,Eliane Elias,1995,201.22076999999999,512,176.13800000000001
I Surrender All,I Surrender All,Clay Crosse,1998,286.74567000000002,808,134.864
I'm Wondering,Stronger Rastaman,Mikey General,0,220.73424,885,87.858000000000004
Starlight,Black Snow,Snowgoons,2008,232.75057000000001,994,104.705
White Light,Demon Days,Gorillaz,2005,128.41750999999999,457,154.87299999999999
Gedroomd,Hefvermogen,Hef feat. Big2 & Dio,2009,219.29750999999999,971,102.374
Everything I Need,Looking Into It,All Girl Summer Fun Band,2008,212.84526,778,139.96700000000001
Cuore Appassionato,I Giovani Assi Della Fisarmonica,Sergio Franchi,0,199.73178999999999,915,118.137
Cancion De Amor,Novedades,2 Minutos,1999,124.39465,495,97.546000000000006
Last Thursday (Call Me Crazy),Feel Free,Carolyn Arends,0,204.01587000000001,787,106.96299999999999
Between Love & Hate,Room On Fire,The Strokes,2003,191.29424,664,104.208
Dungeon Master,Back In Business,EPMD / Nocturnal,1997,204.51220000000001,939,180.82300000000001
Blue Cave,Chantal's Way,Steve Smith,0,404.45341999999999,1158,138.38999999999999
Walking Through the Ghetto,Ghetto-ology + Dub,Sugar Minott,1979,186.82730000000001,756,164.93000000000001
Laquelle Des Deux Est La Plus Snob,Intégrale Les Cactus,Jacques Dutronc,1969,152.76363000000001,408,126.968
Estas Listo,Modelo Para Armar,Juan Carlos Baglietto,0,274.99056999999999,1046,93.007999999999996
Endeka Para,Dipla Se Sena,Natassa Theodoridou,0,254.69342,798,178.02099999999999
Near My Soul,Fire and Ice II - The 'Lost' Tapes,The Sonics,1996,164.36199999999999,519,158.84
Something 'Bout Love,Super Hits,Lisa Lisa & Cult Jam,1997,302.75873000000001,1370,107.77800000000001
Sangha the Outcast,Two Brothers,Nick Ingman,0,167.33994999999999,387,115.124
My Prerogative,My Prerogative,Britney Spears,2004,213.18485000000001,831,110.99299999999999
Ol' Mother Earth (Album Version),The Best Of Tony Joe White Featuring Polk Salad Annie,Tony Joe White,0,187.32363000000001,504,126.241
Bass Fanactiks,Da Grand Architek,DJ Phiene,0,240.92688999999999,1607,165.023
All Your Love [Live 1999],Essential Montreux,Gary Moore,0,272.16933999999998,811,110.768
Stereo + Video,Stereo + Video,D:Fuse vs The Scumfrog,0,534.62158999999997,3215,130.018
Bazooka,Black Betty - The Anthology,Pat Travers,0,221.93586999999999,878,182.94900000000001
Black Night,Halfway to Gone,Halfway to Gone,2004,210.07628,749,141.63
Geh,Unter Wert,Kuba,0,222.04035999999999,962,90.777000000000001
Cry Like An Angel,Steady On,Shawn Colvin,1989,290.11545999999998,950,167.77199999999999
Waiting For A Train [Live],Cheapo-Cheapo Productions Presents Real Live John Sebastian,John Sebastian,0,169.84771000000001,467,91.802000000000007
Menssa,Soukous Trouble,Loketo,0,291.31709999999998,1432,114.88800000000001
Carrie's Theme,Whiteout : Music from The Original Motion Picture,John Frizzell,2009,100.75382999999999,232,91.433999999999997
Oi! Oi! Oi!,Oi! The Album,Cockney Rejects,1997,204.93016,651,92.956999999999994
Miina ja Mikko markkinoilla,Esa Pakarinen,Esa Pakarinen,1990,119.27464999999999,459,178.93600000000001
I've Been Cryin' Since You've Been Gone,A Pretty Gal's Love,New Roanoke Jug Band,0,216.81586999999999,627,92.932000000000002
Saturday Night's Alright (For Fighting),Charlie's Angels: Full Throttle (Music From The Motion Picture),Nickelback featuring Kid Rock,2003,223.99955,847,156.005
The One Piece Puzzle,Another Fine Mess,SKYCLAD,1994,361.24689000000001,1172,167.50399999999999
Mai,The Red Record,Loudermilk,2002,272.03872999999999,707,112.398
What I've Got In Mind,Blanket On The Ground,Billie Jo Spears,1976,175.20281,596,119.053
Soul Etouffe,Louisiana Hot Sauce,Jazz Crusaders,0,267.91138000000001,1189,93.367999999999995
Never-ending,Backroom Beats 2,Esion Jim,0,439.64035999999999,2204,96.001999999999995
How Long,Down the Road Apiece - Live,Joe Grushecky,0,313.31220000000002,1012,85.311999999999998
Cancion De Cuna_ Op. 49_ No. 4 (Brahms),Babies Go To Sleep,Mariano Yanani,0,124.83873,319,68.311000000000007
Dubrovnic,Concert,Les Ogres De Barback,0,212.13995,841,86.091999999999999
Out In The Street,The Essential UFO,UFO,0,313.7824,1159,86.594999999999999
Haunted House,Haunted House:The Complete Gene Simmons on Hi Records,Gene Simmons,1987,155.11465000000001,558,96.736999999999995
A Disconsolate Winter Landscape,For All Our Sins,Crematorium,0,164.44036,620,86.632999999999996
Galopera,Los 3 Paraguayos,Los Fabulosos,0,170.26567,662,83.741
Tennessee Blues (Album Version),Is Having A Wonderful Time,Geoff Muldaur,2008,217.88688999999999,478,82.759
Niggas Die 4 Me,Opposite Of H20,Drag-On / DMX,0,232.82893000000001,1072,102.889
Diamond In The Bluff,Diamond In The Bluff,Memphis Sheiks,0,282.33098000000001,928,173.661
Release Me,Sweet Dreams,Don Gibson,1960,184.68526,529,87.805999999999997
Nature's Disappearing,Wake Up Call,John Mayall & The Bluesbreakers,2010,292.91057000000001,1066,89.948999999999998
These Days,Can't Fight Robots,Take It Back!,2008,204.90404000000001,581,135.26400000000001
Mambo Italiano,Passion,Tony Murena,0,155.14077,762,213.995
When I Grow Up,When I Grow Up,Fever Ray,2009,556.06812000000002,2344,122.98399999999999
Silent Night,The Colours Of Christmas,Philip Bailey,1998,210.93832,638,160.31299999999999
Spain,Backseat Travelling,Neviss,2003,169.66485,437,94.317999999999998
I.Y.A.,Graffiti,Chris Brown,0,188.89098000000001,702,131.953
Lost In The Future,Sneaky Sound System,Sneaky Sound System,2008,225.82812000000001,903,130.053
The Loco Motion,Girls of the 60's,Little Eva,2000,149.65505999999999,501,84.757999999999996
I Love You Baby,Sings R&B & Pop Hits,Thrilla U,0,226.95138,941,92.016999999999996
Da Funk,Homework,Daft Punk,1995,329.53424000000001,1483,111.20099999999999
What If I Kissed You Right Now?,Star Kitty's Revenge,Joi,0,288.65260999999998,1071,159.99100000000001
Transmission - [The Factory_ Manchester Live 11 April 1980],Unknown Pleasures [Collector's Edition],Joy Division,0,229.69424000000001,463,157.10300000000001
Raise Your Hand,Janis,Janis Joplin,1988,137.79545999999999,549,123.29300000000001
Icicle Rain,Voices,Claire Hamill,0,313.05097999999998,581,111.85599999999999
Ill Always Love You,The Lion Sleeps Tonight,The Tokens,1994,149.34159,400,101.809
Great Escape (Good Intentions),Back To The Front,Bob Neuwirth,0,312.50240000000002,853,103.327
The Strongest Wind That Blows,Cormorant,Shriekback,2005,286.06648999999999,1001,84.983000000000004
Main Title/Animal Crackers,Horse Feathers / Animal Crackers,The Marx Brothers,0,102.13831999999999,379,94.546999999999997
Non-Stop Floater,To Lilliput & Back Vol. 1-,Marcelo Radulovich,0,267.59791000000001,335,144.90199999999999
Ki An O Ageras Fisa,Kiklos Seferi,Nikos Xilouris,0,109.50485,309,106.435
Nie mehr heim,Kavalierstart,Kapelle Herrenweide,2009,270.62812000000002,818,96.596000000000004
House of Love,Rage and Fury,Steel Pulse,1997,261.35464999999999,1201,168.24199999999999
People Make The World,The Letter/Neon Rainbow,The Box Tops,1967,148.61016000000001,438,110.771
Noites Cariocas (Minhas Noites Sem Sono),Minha Voz_ Minha Vida,Gal Costa,0,189.57015999999999,980,177.28100000000001
I Loves You Porgy,Porgy & Bess,Percy Faith,0,159.76444000000001,280,89.924000000000007
Descontrol,Daddy Yankee Mundial,Daddy Yankee,2010,172.90404000000001,782,93.028999999999996
Jenny Jenny,Shakin' All Over Again,The Shirrows,0,361.9522,924,173.77600000000001
Genesis,Genesis,Busta Rhymes,2001,231.60118,1070,106.961
Twelve Gates To The City,Gary Davis Style: The Legacy of Reverand Gary Davis,John Cephas & Phil Wiggins,0,158.30159,506,101.863
Con La Tinta De Mi Sangre,Tejano All Stars: Masterpieces Vol 1,Mazz,0,183.56200000000001,730,104.05500000000001
You Gotta Move,Good Morning Little School Girl,Mississippi Fred McDowell,1999,226.37669,593,69.346999999999994
How Old Are You,I'm Alright,Loudon Wainwright III,1994,128.15628000000001,576,193.637
Engine Skull,Kerrang! The Album '09,Cancer Bats,2009,159.29424,446,110.096
We Will Stand,Rivers Of Joy,Russ Taff,1998,343.37914000000001,1015,124.343
Indian Queen,Flashback,Electric Light Orchestra,0,57.442810000000001,158,92.501999999999995
Easy or Not (Album Version),To My Surprise,To My Surprise,2003,175.22892999999999,625,149.654
Hillcrest Drive,It's Just The Night,The Del McCoury Band,0,198.63464999999999,962,163.91999999999999
Casava Piece Riddim,Cassava Piece Riddim,Sly Dunbar,0,225.07057,981,88.489000000000004
Easy Life (Live),Live And Loud,Cockney Rejects,1997,176.01261,555,138.83600000000001
Principe Nino - Original,Paraiso,Orquesta Broadway,1981,421.35464999999999,1660,115.521
Life Upon The Wicked Stage,The Golden Jubilee Album,Sophie Tucker,0,142.78485000000001,438,135.02099999999999
Salsa pa tí,Estrella de Ros,Perrocker,0,304.11709999999999,1254,125.226
Lagrima,The Tarrega Legacy (Music of the Father of the Classical Guitar),Terry Muska,0,113.05750999999999,301,72.581999999999994
Sick 2 Think,Sanddollars EP,Why?,0,118.38648999999999,418,119.983
Mansion in the Sky,World's Most Beloved Hymns - Vol 2,Florida Boys,0,114.62485,399,96.622
Going Out Tonight,Going Out Tonight (feat. Jaime) - Single,HardNox,0,202.60525999999999,770,125.077
Studio Dialogue (#26),1970: The Complete Fun House Sessions,The Stooges,0,16.92689,66,67.030000000000001
Allez_ Glissez!,Luna Rossa,Quadro Nuevo,2002,215.30077,869,188.626
Touch The Sky,Touch The Sky,Kanye West / Lupe Fiasco,2010,236.72118,1014,106.825
Don't Bogart,Rebirth,Headhunter,0,267.59791000000001,698,141.36000000000001
Oh The Joy That Came To Me,Never Alone,Sister Rosetta Tharpe,0,84.113829999999993,310,100.399
Love and happiness,Night work,Billy Price_ Fred Chapellier,0,356.93669,1343,106.492
Don't Start Me Cryin' Now,Live At The Rat,DMZ,0,151.87546,524,101.926
Concerto For Saxophone (Quartet Version): Movement IV,Philip Glass: Saxophone,Philip Glass,0,231.10485,970,176.12200000000001
Come Alive,Warriors,Agnostic Front,2007,122.17424,478,185.453
Trying To Get To Heaven,Time Out Of Mind,Bob Dylan,1997,320.70485000000002,1038,94.161000000000001
Misty Valley,Velvet And Lovely Lady,Frank Chacksfield & His Orchestra,2001,155.37586999999999,270,151.19499999999999
Sehnsuchtsexpress,Ich will's gefährlich,Frl.Menke,0,217.20770999999999,971,90.953999999999994
Do Your Will (Album Version),All the Way,The Rance Allen Group,0,337.16199999999998,1491,105.994
Heyya Heyya,Albi Mal,Ramy Ayach,0,239.80363,1078,88.015000000000001
Spitting Games,Snow Patrol: Sessions@AOL,Snow Patrol,2003,229.642,566,74.575999999999993
System of Play,Run Away,Theodor Zox,0,381.23057,2274,83.991
So hell mit Klause Duo,Immoment,Flowin Immo et Les Freaqz,2009,225.59302,900,83.320999999999998
Oh What A Feeling,The Very Best Of,Everly Brothers,0,125.02159,295,82.460999999999999
Drones,The Sufferer & The Witness,Rise Against,2006,181.57669000000001,596,209.14099999999999
Check the bomb,Refractory,Refractory,0,358.89587,1436,123.95999999999999
Llama y Verás,Silver Sorgo,Luis Alberto Spinetta,2001,209.47546,743,196.52000000000001
Elle Et Moi,Tcha Tcho,Koffi Olomide,0,293.27627999999999,1428,89.920000000000002
Xiang Zai Le Huo,Get A Life,Eason Chan,0,221.80526,726,101.37
Wot U Say,Maskmen,Various Production,2008,191.99955,767,145.06399999999999
Chatterbox,Submission,Sex Pistols,2004,189.17832000000001,409,152.899
Never Alone,The Dream,Open Hand,1999,486.97424000000001,1279,86.308000000000007
It's My Party,'60s Pop Number 1's,Lesley Gore,1963,140.27709999999999,486,129.161
For Me This Is Happy,The Country Side of Gene Pitney,Gene Pitney,0,146.91220000000001,360,79.111999999999995
Keep The Circle Around,Greatest Hits,Inspiral Carpets,1999,230.05994999999999,660,150.226
Sporco Ma Distinto,Le Ruffian (Bande originale du film de José Giovanni (1982)),Ennio Morricone,1983,118.33423999999999,269,87.153000000000006
What'll I Do For Satisfaction (LP Version),Stax-Volt: The Complete Singles 1959-1968,Johnny Daye,0,176.90076999999999,586,118.563
Birth Of The Falls,Dreamkeeper,Stephen Warbeck,2003,123.68934,244,116.259
Portraying Light With Rainbow Colored Crayon,Magnya Carta,An Cafe,0,310.12526000000003,912,148.99100000000001
Damn That Radio [Live],Way Back Home: Live From New York City,The Wreckers,2007,211.59137999999999,707,152.208
Columbus Stockade Blues,Harpin´ The Blues,Charlie McCoy,1991,197.79873000000001,636,113.29300000000001
Camisa Amarela,Aquarela Do Brasil,Gal Costa,1980,171.85914,680,118.047
Style,Tweaked,Enuff Z Nuff,0,182.15137999999999,506,158.79499999999999
Trumansburg Whistle,Music To Moog By Gershon Kingsley,Gershon Kingsley,1969,180.08770999999999,885,130.83099999999999
Sporable,Spore Hero,Winifred Phillips,2009,141.19138000000001,397,130.19499999999999
Portobello Lass,Stop Your Tickling Jock,Harry Lauder,0,177.63220000000001,666,162.99299999999999
Reuben James,Country Superstar,Kenny Rogers,1993,167.00036,667,187.12799999999999
The Waiting,Death Valley High,Zombina & The Skeletones,2006,145.39709999999999,332,94.754000000000005
Grey Skies Turn Blue,Panic,MxPx,2004,183.97995,542,87.778999999999996
Rock Steady,In Concert: Merchants Of Cool,Bad Company,1974,229.58975000000001,747,102.98399999999999
Heart Breakin' Blues,The Best Of Cannon's Jug Stompers,Cannon's Jug Stompers,0,186.64444,675,139.60599999999999
I Can't Help Myself,Call Tyrone,Tyrone Davis,0,277.41994999999997,898,84.954999999999998
Wraparound Shades (Album),Look What The Rookie Did,Zumpano,1995,228.46648999999999,770,159.78399999999999
Year Zero,30 Seconds To Mars,30 Seconds To Mars,2002,472.39791000000002,1165,121.518
King Jesus Is My Captain,Birmingham Jubilee Singers Vol. 1 (1926-1927),Birmingham Jubilee Singers,0,183.27465000000001,435,150.405
Profound Sound (Take Two Album Version),Take Two,Ill Harmonics,0,59.036279999999998,250,180.41499999999999
The Earth Isn't Humming,Live At The House Of Blues,Thrice,2008,349.80525999999998,1117,143.59
Champion (World),Nature Of The Beast,Davol,0,264.09751,1020,102.015
Satisfaction,Gomma Dance Tracks Vol. 2,Who Made Who,2004,265.32526000000001,1118,132.97399999999999
I've Grown Accustomed To His Face I've Grown Accustomed To His Face,Cast Your Fate To The Wind,Shelby Flint,0,121.25995,284,35.691000000000003
Tango Andorra,Music of the little Four,Aimable,0,180.45341999999999,532,106.953
Autofokus,Das Rap Deutschland Kettensägen Massaker,K.I.Z.,2005,231.18322000000001,929,151.488
El divertido,20 Superhits Charangueros,Orquesta Sublime,0,168.30649,800,101.345
